model_type,n_layers,units,dropout,recurrent_dropout,activation,kernel_regularizer,bidirectional,optimizer,lr,batch_size,epochs,window_size,patience,fold,rmse,mae
rnn,1,16,0.2,0.1,relu,0.0001,False,rmsprop,0.0005,64,50,12,5,5,9.776331240647254,7.582879543304443
rnn,1,16,0.2,0.0,tanh,0.0001,True,rmsprop,0.0005,32,50,12,20,1,2.315929447397365,1.3007506132125854
rnn,1,16,0.2,0.0,tanh,0.0001,True,rmsprop,0.0005,32,50,12,20,2,8.419757187484175,8.089951515197754
rnn,1,16,0.2,0.0,tanh,0.0001,True,rmsprop,0.0005,32,50,12,20,3,1.9695322208485373,1.6433852910995483
rnn,1,16,0.2,0.0,tanh,0.0001,True,rmsprop,0.0005,32,50,12,20,4,1.1179158430822758,1.085929036140442
rnn,1,16,0.2,0.0,tanh,0.0001,True,rmsprop,0.0005,32,50,12,20,5,9.1034605216499,4.961553573608398
gru,3,64,0.5,0.0,relu,0.0001,True,adam,0.0001,16,50,4,20,1,22.511529977626882,22.50929832458496
gru,3,64,0.5,0.0,relu,0.0001,True,adam,0.0001,16,50,4,20,2,7.233350380498015,7.024191856384277
gru,3,64,0.5,0.0,relu,0.0001,True,adam,0.0001,16,50,4,20,3,15.596611417860181,15.552994728088379
gru,3,64,0.5,0.0,relu,0.0001,True,adam,0.0001,16,50,4,20,4,7.3441338621418515,7.3204803466796875
gru,3,64,0.5,0.0,relu,0.0001,True,adam,0.0001,16,50,4,20,5,8.41986275096674,5.789332866668701
gru,3,128,0.0,0.1,tanh,0.001,True,rmsprop,0.0005,64,50,4,5,1,2.0689690603576665,2.023555278778076
gru,3,128,0.0,0.1,tanh,0.001,True,rmsprop,0.0005,64,50,4,5,2,3.5948958187367266,3.181530237197876
gru,3,128,0.0,0.1,tanh,0.001,True,rmsprop,0.0005,64,50,4,5,3,3.4454882656944408,2.880302906036377
gru,3,128,0.0,0.1,tanh,0.001,True,rmsprop,0.0005,64,50,4,5,4,0.9747087813998884,0.6270304918289185
gru,3,128,0.0,0.1,tanh,0.001,True,rmsprop,0.0005,64,50,4,5,5,8.961617747447566,5.906874656677246
rnn,3,32,0.3,0.0,relu,0.001,False,sgd,0.0001,64,200,4,10,1,0.6179659798773446,0.5346338152885437
rnn,3,32,0.3,0.0,relu,0.001,False,sgd,0.0001,64,200,4,10,2,6.6267150962078185,5.6513285636901855
rnn,3,32,0.3,0.0,relu,0.001,False,sgd,0.0001,64,200,4,10,3,1.5400465709283118,1.296739935874939
rnn,3,32,0.3,0.0,relu,0.001,False,sgd,0.0001,64,200,4,10,4,0.9225702088990588,0.8514286279678345
rnn,3,32,0.3,0.0,relu,0.001,False,sgd,0.0001,64,200,4,10,5,8.603861682526677,5.158551216125488
lstm,3,16,0.2,0.2,relu,0.0001,True,rmsprop,0.0005,16,100,8,20,1,7.067019476570485,7.054381370544434
lstm,3,16,0.2,0.2,relu,0.0001,True,rmsprop,0.0005,16,100,8,20,2,1.3150106214232156,1.0729796886444092
lstm,3,16,0.2,0.2,relu,0.0001,True,rmsprop,0.0005,16,100,8,20,3,2.916624686529406,2.412508964538574
lstm,3,16,0.2,0.2,relu,0.0001,True,rmsprop,0.0005,16,100,8,20,4,2.1542134273134312,2.133984088897705
lstm,3,16,0.2,0.2,relu,0.0001,True,rmsprop,0.0005,16,100,8,20,5,8.727230418709592,4.367146968841553
gru,3,64,0.3,0.2,relu,0.0,False,adam,0.0005,16,200,12,20,1,0.882213693271133,0.7937210202217102
gru,3,64,0.3,0.2,relu,0.0,False,adam,0.0005,16,200,12,20,2,2.0454008894924662,1.9982928037643433
gru,3,64,0.3,0.2,relu,0.0,False,adam,0.0005,16,200,12,20,3,2.334483226631711,1.928731918334961
gru,3,64,0.3,0.2,relu,0.0,False,adam,0.0005,16,200,12,20,4,1.191534366910834,1.1537140607833862
gru,3,64,0.3,0.2,relu,0.0,False,adam,0.0005,16,200,12,20,5,9.139913834514182,5.0767998695373535
rnn,1,64,0.5,0.0,tanh,0.0,False,rmsprop,0.0001,64,100,4,5,1,6.176132394844089,6.164149761199951
rnn,1,64,0.5,0.0,tanh,0.0,False,rmsprop,0.0001,64,100,4,5,2,1.3892509873232062,1.2740020751953125
rnn,1,64,0.5,0.0,tanh,0.0,False,rmsprop,0.0001,64,100,4,5,3,3.2896843908988647,2.768451690673828
rnn,1,64,0.5,0.0,tanh,0.0,False,rmsprop,0.0001,64,100,4,5,4,7.85019227782531,7.844929218292236
rnn,1,64,0.5,0.0,tanh,0.0,False,rmsprop,0.0001,64,100,4,5,5,9.253113918433082,5.130032062530518
rnn,1,32,0.0,0.0,relu,0.001,False,rmsprop,0.001,32,50,12,10,1,4.036491357811813,3.9561870098114014
rnn,1,32,0.0,0.0,relu,0.001,False,rmsprop,0.001,32,50,12,10,2,10.282884276573872,9.952938079833984
rnn,1,32,0.0,0.0,relu,0.001,False,rmsprop,0.001,32,50,12,10,3,2.8156438422551675,2.470360040664673
rnn,1,32,0.0,0.0,relu,0.001,False,rmsprop,0.001,32,50,12,10,4,4.20625772688044,4.192470073699951
rnn,1,32,0.0,0.0,relu,0.001,False,rmsprop,0.001,32,50,12,10,5,8.892988001549487,4.859936714172363
gru,2,128,0.5,0.1,relu,0.0,False,adam,0.0005,64,200,8,5,1,2.9582149499837933,2.937856912612915
gru,2,128,0.5,0.1,relu,0.0,False,adam,0.0005,64,200,8,5,2,5.255970058175884,5.183762550354004
gru,2,128,0.5,0.1,relu,0.0,False,adam,0.0005,64,200,8,5,3,5.218727522932977,5.012827396392822
gru,2,128,0.5,0.1,relu,0.0,False,adam,0.0005,64,200,8,5,4,1.3481521357536341,1.2705457210540771
gru,2,128,0.5,0.1,relu,0.0,False,adam,0.0005,64,200,8,5,5,8.99851723218496,5.777489185333252
rnn,1,32,0.2,0.2,relu,0.0001,True,sgd,0.0005,32,50,8,5,1,1.4287109375,1.3867119550704956
rnn,1,32,0.2,0.2,relu,0.0001,True,sgd,0.0005,32,50,8,5,2,2.626721680382954,2.3955228328704834
rnn,1,32,0.2,0.2,relu,0.0001,True,sgd,0.0005,32,50,8,5,3,2.663530581892209,2.3139212131500244
rnn,1,32,0.2,0.2,relu,0.0001,True,sgd,0.0005,32,50,8,5,4,0.32541474966167544,0.27808237075805664
rnn,1,32,0.2,0.2,relu,0.0001,True,sgd,0.0005,32,50,8,5,5,8.607505858522096,4.847098350524902
lstm,2,16,0.1,0.2,tanh,0.0001,True,sgd,0.0001,64,100,8,20,1,26.456360782974407,26.45448875427246
lstm,2,16,0.1,0.2,tanh,0.0001,True,sgd,0.0001,64,100,8,20,2,12.052422143146229,12.032880783081055
lstm,2,16,0.1,0.2,tanh,0.0001,True,sgd,0.0001,64,100,8,20,3,12.435718504636654,12.408116340637207
lstm,2,16,0.1,0.2,tanh,0.0001,True,sgd,0.0001,64,100,8,20,4,26.1203597478935,26.118898391723633
lstm,2,16,0.1,0.2,tanh,0.0001,True,sgd,0.0001,64,100,8,20,5,26.719614615031055,25.25204849243164
rnn,2,16,0.3,0.0,tanh,0.001,True,sgd,0.0005,64,100,12,20,1,1.8002677400464773,1.181705117225647
rnn,2,16,0.3,0.0,tanh,0.001,True,sgd,0.0005,64,100,12,20,2,1.084036116181379,0.9501141905784607
rnn,2,16,0.3,0.0,tanh,0.001,True,sgd,0.0005,64,100,12,20,3,3.422559277820162,2.70809006690979
rnn,2,16,0.3,0.0,tanh,0.001,True,sgd,0.0005,64,100,12,20,4,1.8614274565859938,1.8199156522750854
rnn,2,16,0.3,0.0,tanh,0.001,True,sgd,0.0005,64,100,12,20,5,9.182224965119216,4.86959981918335
lstm,1,64,0.1,0.2,relu,0.0,True,sgd,0.0001,64,200,4,10,1,9.27451437118349,9.266533851623535
lstm,1,64,0.1,0.2,relu,0.0,True,sgd,0.0001,64,200,4,10,2,1.9453115195153152,1.67438542842865
lstm,1,64,0.1,0.2,relu,0.0,True,sgd,0.0001,64,200,4,10,3,9.969877268993288,9.900014877319336
lstm,1,64,0.1,0.2,relu,0.0,True,sgd,0.0001,64,200,4,10,4,8.44380099650357,8.412466049194336
lstm,1,64,0.1,0.2,relu,0.0,True,sgd,0.0001,64,200,4,10,5,8.229853682671617,4.252069473266602
gru,3,64,0.1,0.0,relu,0.0001,False,adam,0.0005,16,50,12,5,1,3.2255942159483535,2.985224723815918
gru,3,64,0.1,0.0,relu,0.0001,False,adam,0.0005,16,50,12,5,2,5.872919241733354,5.8559136390686035
gru,3,64,0.1,0.0,relu,0.0001,False,adam,0.0005,16,50,12,5,3,2.116436476718673,1.7567024230957031
gru,3,64,0.1,0.0,relu,0.0001,False,adam,0.0005,16,50,12,5,4,2.4200535970064863,2.3953630924224854
gru,3,64,0.1,0.0,relu,0.0001,False,adam,0.0005,16,50,12,5,5,8.859768974788286,4.942499160766602
lstm,3,16,0.5,0.1,relu,0.0,True,adam,0.001,32,100,4,10,1,0.9251551704162061,0.8202964067459106
lstm,3,16,0.5,0.1,relu,0.0,True,adam,0.001,32,100,4,10,2,8.831387239484545,8.754385948181152
lstm,3,16,0.5,0.1,relu,0.0,True,adam,0.001,32,100,4,10,3,3.3565578269801666,2.7579805850982666
lstm,3,16,0.5,0.1,relu,0.0,True,adam,0.001,32,100,4,10,4,5.432278987568597,5.365867614746094
lstm,3,16,0.5,0.1,relu,0.0,True,adam,0.001,32,100,4,10,5,8.251063885149382,4.466104030609131
lstm,3,32,0.0,0.2,relu,0.0001,True,sgd,0.0001,64,100,12,20,1,11.876349763956108,11.840812683105469
lstm,3,32,0.0,0.2,relu,0.0001,True,sgd,0.0001,64,100,12,20,2,15.246645699239062,15.214961051940918
lstm,3,32,0.0,0.2,relu,0.0001,True,sgd,0.0001,64,100,12,20,3,19.04943199612524,19.033689498901367
lstm,3,32,0.0,0.2,relu,0.0001,True,sgd,0.0001,64,100,12,20,4,17.283758329771715,17.281391143798828
lstm,3,32,0.0,0.2,relu,0.0001,True,sgd,0.0001,64,100,12,20,5,13.891759150303429,12.398391723632812
rnn,3,128,0.1,0.2,tanh,0.001,True,sgd,0.0001,32,50,8,20,1,1.6176829293297776,1.5728294849395752
rnn,3,128,0.1,0.2,tanh,0.001,True,sgd,0.0001,32,50,8,20,2,5.6838383887427435,5.643814563751221
rnn,3,128,0.1,0.2,tanh,0.001,True,sgd,0.0001,32,50,8,20,3,1.372633848837981,1.1043727397918701
rnn,3,128,0.1,0.2,tanh,0.001,True,sgd,0.0001,32,50,8,20,4,1.2721838836131258,1.2153394222259521
rnn,3,128,0.1,0.2,tanh,0.001,True,sgd,0.0001,32,50,8,20,5,8.808565600703359,4.546284198760986
rnn,2,32,0.3,0.0,relu,0.0,False,adam,0.0005,16,50,12,10,1,1.0757562350465444,0.6957852244377136
rnn,2,32,0.3,0.0,relu,0.0,False,adam,0.0005,16,50,12,10,2,1.60040449751432,1.52459716796875
rnn,2,32,0.3,0.0,relu,0.0,False,adam,0.0005,16,50,12,10,3,1.9347035931617391,1.729322075843811
rnn,2,32,0.3,0.0,relu,0.0,False,adam,0.0005,16,50,12,10,4,1.7002461451557012,1.6610417366027832
rnn,2,32,0.3,0.0,relu,0.0,False,adam,0.0005,16,50,12,10,5,8.851119458793228,5.062747478485107
rnn,3,16,0.3,0.2,tanh,0.0001,False,adam,0.0005,32,200,8,5,1,2.2437991421134216,2.189725399017334
rnn,3,16,0.3,0.2,tanh,0.0001,False,adam,0.0005,32,200,8,5,2,2.475697555884828,2.2508716583251953
rnn,3,16,0.3,0.2,tanh,0.0001,False,adam,0.0005,32,200,8,5,3,1.5044660046718425,1.2111694812774658
rnn,3,16,0.3,0.2,tanh,0.0001,False,adam,0.0005,32,200,8,5,4,3.292926321966809,3.2627224922180176
rnn,3,16,0.3,0.2,tanh,0.0001,False,adam,0.0005,32,200,8,5,5,8.555895409157444,4.739994049072266
lstm,3,16,0.5,0.1,relu,0.0,False,sgd,0.0005,16,200,4,5,1,2.2462579551050683,2.210571527481079
lstm,3,16,0.5,0.1,relu,0.0,False,sgd,0.0005,16,200,4,5,2,2.271243580382391,1.865166425704956
lstm,3,16,0.5,0.1,relu,0.0,False,sgd,0.0005,16,200,4,5,3,2.599464555772032,2.3081231117248535
lstm,3,16,0.5,0.1,relu,0.0,False,sgd,0.0005,16,200,4,5,4,4.2715299208820054,4.239371299743652
lstm,3,16,0.5,0.1,relu,0.0,False,sgd,0.0005,16,200,4,5,5,8.936035463076637,6.123947620391846
rnn,2,32,0.3,0.1,relu,0.001,True,adam,0.0005,16,50,4,20,1,0.551002863675757,0.4857129454612732
rnn,2,32,0.3,0.1,relu,0.001,True,adam,0.0005,16,50,4,20,2,1.854908876777199,1.6483895778656006
rnn,2,32,0.3,0.1,relu,0.001,True,adam,0.0005,16,50,4,20,3,1.1720598202238772,0.9758389592170715
rnn,2,32,0.3,0.1,relu,0.001,True,adam,0.0005,16,50,4,20,4,1.6243728748056645,1.5750348567962646
rnn,2,32,0.3,0.1,relu,0.001,True,adam,0.0005,16,50,4,20,5,8.339809901863395,4.643144130706787
lstm,3,128,0.5,0.0,tanh,0.0,False,adam,0.0005,32,100,12,20,1,1.6782693953522045,1.517629623413086
lstm,3,128,0.5,0.0,tanh,0.0,False,adam,0.0005,32,100,12,20,2,1.435293328347996,1.3421268463134766
lstm,3,128,0.5,0.0,tanh,0.0,False,adam,0.0005,32,100,12,20,3,1.1540397964504439,1.0756069421768188
lstm,3,128,0.5,0.0,tanh,0.0,False,adam,0.0005,32,100,12,20,4,1.639605032532063,1.6128239631652832
lstm,3,128,0.5,0.0,tanh,0.0,False,adam,0.0005,32,100,12,20,5,8.989604880674374,4.634176731109619
rnn,2,32,0.0,0.0,tanh,0.0,True,adam,0.0005,64,100,12,5,1,2.5358780360933033,2.3093881607055664
rnn,2,32,0.0,0.0,tanh,0.0,True,adam,0.0005,64,100,12,5,2,2.9330293440080855,2.2890098094940186
rnn,2,32,0.0,0.0,tanh,0.0,True,adam,0.0005,64,100,12,5,3,2.8641312860947585,2.271933078765869
rnn,2,32,0.0,0.0,tanh,0.0,True,adam,0.0005,64,100,12,5,4,1.5103418353606255,1.4784303903579712
rnn,2,32,0.0,0.0,tanh,0.0,True,adam,0.0005,64,100,12,5,5,9.463609968466256,5.6310858726501465
gru,1,16,0.1,0.2,relu,0.001,False,adam,0.001,32,50,4,10,1,4.039864023394185,4.0155487060546875
gru,1,16,0.1,0.2,relu,0.001,False,adam,0.001,32,50,4,10,2,10.996295998917125,10.737020492553711
gru,1,16,0.1,0.2,relu,0.001,False,adam,0.001,32,50,4,10,3,5.150091944494114,3.9096477031707764
gru,1,16,0.1,0.2,relu,0.001,False,adam,0.001,32,50,4,10,4,1.736055264740344,1.6693315505981445
gru,1,16,0.1,0.2,relu,0.001,False,adam,0.001,32,50,4,10,5,7.6649188108679445,4.54266881942749
lstm,1,64,0.1,0.2,relu,0.0,False,adam,0.001,64,100,12,10,1,3.1650523203401746,3.0418317317962646
lstm,1,64,0.1,0.2,relu,0.0,False,adam,0.001,64,100,12,10,2,5.296340420284007,5.201181888580322
lstm,1,64,0.1,0.2,relu,0.0,False,adam,0.001,64,100,12,10,3,4.606165502386554,4.3903937339782715
lstm,1,64,0.1,0.2,relu,0.0,False,adam,0.001,64,100,12,10,4,3.448630882271717,3.435849905014038
lstm,1,64,0.1,0.2,relu,0.0,False,adam,0.001,64,100,12,10,5,9.501715254281066,7.114614009857178
rnn,1,32,0.5,0.0,relu,0.001,False,sgd,0.001,64,50,12,5,1,1.2090169134984192,1.0202555656433105
rnn,1,32,0.5,0.0,relu,0.001,False,sgd,0.001,64,50,12,5,2,6.811584691144835,5.661499500274658
rnn,1,32,0.5,0.0,relu,0.001,False,sgd,0.001,64,50,12,5,3,3.693103864153867,3.124521017074585
rnn,1,32,0.5,0.0,relu,0.001,False,sgd,0.001,64,50,12,5,4,2.4607990528702617,2.443371057510376
rnn,1,32,0.5,0.0,relu,0.001,False,sgd,0.001,64,50,12,5,5,9.163906398526615,5.462125778198242
lstm,3,128,0.2,0.1,tanh,0.001,True,rmsprop,0.0001,64,100,12,10,1,0.9219857812041601,0.7195304036140442
lstm,3,128,0.2,0.1,tanh,0.001,True,rmsprop,0.0001,64,100,12,10,2,3.7448164400104527,3.6536009311676025
lstm,3,128,0.2,0.1,tanh,0.001,True,rmsprop,0.0001,64,100,12,10,3,1.8319117785705,1.4995466470718384
lstm,3,128,0.2,0.1,tanh,0.001,True,rmsprop,0.0001,64,100,12,10,4,3.610910988829618,3.5823726654052734
lstm,3,128,0.2,0.1,tanh,0.001,True,rmsprop,0.0001,64,100,12,10,5,9.184647513049416,5.629913806915283
gru,2,32,0.3,0.2,tanh,0.001,False,adam,0.0005,64,200,12,10,1,1.5494596677776746,1.4083813428878784
gru,2,32,0.3,0.2,tanh,0.001,False,adam,0.0005,64,200,12,10,2,2.3877162815413593,2.3540966510772705
gru,2,32,0.3,0.2,tanh,0.001,False,adam,0.0005,64,200,12,10,3,4.6553685934985864,4.0349202156066895
gru,2,32,0.3,0.2,tanh,0.001,False,adam,0.0005,64,200,12,10,4,2.8236720821037626,2.783421516418457
gru,2,32,0.3,0.2,tanh,0.001,False,adam,0.0005,64,200,12,10,5,9.3352506121528,5.913913249969482
lstm,2,128,0.3,0.2,tanh,0.001,True,rmsprop,0.0001,32,200,12,10,1,2.140881265489991,1.99575674533844
lstm,2,128,0.3,0.2,tanh,0.001,True,rmsprop,0.0001,32,200,12,10,2,5.232742464924453,5.18841028213501
lstm,2,128,0.3,0.2,tanh,0.001,True,rmsprop,0.0001,32,200,12,10,3,3.4018115602991106,3.1413605213165283
lstm,2,128,0.3,0.2,tanh,0.001,True,rmsprop,0.0001,32,200,12,10,4,2.408975717038165,2.3904852867126465
lstm,2,128,0.3,0.2,tanh,0.001,True,rmsprop,0.0001,32,200,12,10,5,8.91744601922879,4.990525722503662
lstm,1,128,0.5,0.2,relu,0.001,False,sgd,0.0005,16,100,12,5,1,4.610472053968531,4.5390214920043945
lstm,1,128,0.5,0.2,relu,0.001,False,sgd,0.0005,16,100,12,5,2,4.623686939148766,4.568878173828125
lstm,1,128,0.5,0.2,relu,0.001,False,sgd,0.0005,16,100,12,5,3,2.0324727999473042,1.7193846702575684
lstm,1,128,0.5,0.2,relu,0.001,False,sgd,0.0005,16,100,12,5,4,1.6406543547411065,1.601982593536377
lstm,1,128,0.5,0.2,relu,0.001,False,sgd,0.0005,16,100,12,5,5,8.902360033168522,4.753292560577393
lstm,1,16,0.3,0.2,tanh,0.0,False,rmsprop,0.0001,64,200,4,10,1,21.741738339773026,21.739431381225586
lstm,1,16,0.3,0.2,tanh,0.0,False,rmsprop,0.0001,64,200,4,10,2,28.416620726189343,28.401859283447266
lstm,1,16,0.3,0.2,tanh,0.0,False,rmsprop,0.0001,64,200,4,10,3,15.031929619348764,14.991172790527344
lstm,1,16,0.3,0.2,tanh,0.0,False,rmsprop,0.0001,64,200,4,10,4,12.549478491172078,12.545060157775879
lstm,1,16,0.3,0.2,tanh,0.0,False,rmsprop,0.0001,64,200,4,10,5,16.90881756872034,15.701081275939941
rnn,3,64,0.5,0.0,relu,0.001,False,adam,0.0001,16,200,8,5,1,0.9465051488922697,0.8770560622215271
rnn,3,64,0.5,0.0,relu,0.001,False,adam,0.0001,16,200,8,5,2,0.738519781422397,0.6138841509819031
rnn,3,64,0.5,0.0,relu,0.001,False,adam,0.0001,16,200,8,5,3,2.8331944674700553,2.252776861190796
rnn,3,64,0.5,0.0,relu,0.001,False,adam,0.0001,16,200,8,5,4,1.7322677320094975,1.6907347440719604
rnn,3,64,0.5,0.0,relu,0.001,False,adam,0.0001,16,200,8,5,5,9.43736458990708,5.0526251792907715
gru,3,32,0.0,0.0,relu,0.0,True,adam,0.0001,64,200,4,5,1,6.8421431096377745,6.830219268798828
gru,3,32,0.0,0.0,relu,0.0,True,adam,0.0001,64,200,4,5,2,15.927758205262675,15.486259460449219
gru,3,32,0.0,0.0,relu,0.0,True,adam,0.0001,64,200,4,5,3,15.691485016605892,15.617197036743164
gru,3,32,0.0,0.0,relu,0.0,True,adam,0.0001,64,200,4,5,4,15.438691498648119,15.434503555297852
gru,3,32,0.0,0.0,relu,0.0,True,adam,0.0001,64,200,4,5,5,8.06323286170807,4.6464643478393555
lstm,2,64,0.3,0.0,relu,0.001,True,adam,0.001,16,100,4,10,1,2.6938315925720753,2.6383798122406006
lstm,2,64,0.3,0.0,relu,0.001,True,adam,0.001,16,100,4,10,2,1.0587697463462953,0.927477240562439
lstm,2,64,0.3,0.0,relu,0.001,True,adam,0.001,16,100,4,10,3,1.0140651167966586,0.8223329782485962
lstm,2,64,0.3,0.0,relu,0.001,True,adam,0.001,16,100,4,10,4,1.4193685048877323,1.3805429935455322
lstm,2,64,0.3,0.0,relu,0.001,True,adam,0.001,16,100,4,10,5,8.174042102560618,4.4038166999816895
lstm,2,32,0.1,0.1,tanh,0.001,True,sgd,0.001,64,50,4,10,1,6.691313894940589,6.679091930389404
lstm,2,32,0.1,0.1,tanh,0.001,True,sgd,0.001,64,50,4,10,2,5.775401523387587,5.683005332946777
lstm,2,32,0.1,0.1,tanh,0.001,True,sgd,0.001,64,50,4,10,3,1.624075406470808,1.3659783601760864
lstm,2,32,0.1,0.1,tanh,0.001,True,sgd,0.001,64,50,4,10,4,1.1123831355402576,0.9364427924156189
lstm,2,32,0.1,0.1,tanh,0.001,True,sgd,0.001,64,50,4,10,5,8.248747297027279,4.196257591247559
rnn,2,64,0.5,0.1,relu,0.001,False,adam,0.0001,64,200,4,10,1,1.2977801921156484,1.2333303689956665
rnn,2,64,0.5,0.1,relu,0.001,False,adam,0.0001,64,200,4,10,2,1.8111392207522374,1.619767189025879
rnn,2,64,0.5,0.1,relu,0.001,False,adam,0.0001,64,200,4,10,3,1.1570110909137283,0.954257071018219
rnn,2,64,0.5,0.1,relu,0.001,False,adam,0.0001,64,200,4,10,4,2.6091365134162854,2.4824984073638916
rnn,2,64,0.5,0.1,relu,0.001,False,adam,0.0001,64,200,4,10,5,8.229344722575929,4.330974102020264
lstm,3,16,0.0,0.0,relu,0.001,False,adam,0.0005,64,100,4,20,1,17.94456932777644,17.93974494934082
lstm,3,16,0.0,0.0,relu,0.001,False,adam,0.0005,64,100,4,20,2,16.30476704730236,16.232393264770508
lstm,3,16,0.0,0.0,relu,0.001,False,adam,0.0005,64,100,4,20,3,10.408839547944972,10.0786714553833
lstm,3,16,0.0,0.0,relu,0.001,False,adam,0.0005,64,100,4,20,4,9.04287636629376,9.036782264709473
lstm,3,16,0.0,0.0,relu,0.001,False,adam,0.0005,64,100,4,20,5,8.112377985196883,4.087828636169434
gru,2,128,0.5,0.1,tanh,0.0001,True,adam,0.0001,32,50,4,20,1,16.818627811301315,16.81557273864746
gru,2,128,0.5,0.1,tanh,0.0001,True,adam,0.0001,32,50,4,20,2,18.599732329380693,18.571941375732422
gru,2,128,0.5,0.1,tanh,0.0001,True,adam,0.0001,32,50,4,20,3,11.96889469866024,11.928793907165527
gru,2,128,0.5,0.1,tanh,0.0001,True,adam,0.0001,32,50,4,20,4,13.319266592002284,13.313613891601562
gru,2,128,0.5,0.1,tanh,0.0001,True,adam,0.0001,32,50,4,20,5,8.69866226259483,6.0940632820129395
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0001,16,200,4,5,1,0.6180173148303614,0.4782777428627014
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0001,16,200,4,5,2,2.4227988173168433,2.1287083625793457
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0001,16,200,4,5,3,1.1314842065980788,0.9882420897483826
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0001,16,200,4,5,4,1.7696367447082002,1.6847747564315796
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0001,16,200,4,5,5,8.309354947206906,4.118093967437744
lstm,3,16,0.1,0.2,relu,0.0,False,sgd,0.0005,16,50,12,5,1,18.265512222973058,18.21904945373535
lstm,3,16,0.1,0.2,relu,0.0,False,sgd,0.0005,16,50,12,5,2,1.6982721607969853,1.646629810333252
lstm,3,16,0.1,0.2,relu,0.0,False,sgd,0.0005,16,50,12,5,3,2.566829373623163,2.375399351119995
lstm,3,16,0.1,0.2,relu,0.0,False,sgd,0.0005,16,50,12,5,4,2.078324272525536,2.055544376373291
lstm,3,16,0.1,0.2,relu,0.0,False,sgd,0.0005,16,50,12,5,5,9.037464999689098,5.770613193511963
lstm,1,64,0.1,0.1,relu,0.0,False,sgd,0.0005,32,100,8,5,1,3.810617326000133,3.785444498062134
lstm,1,64,0.1,0.1,relu,0.0,False,sgd,0.0005,32,100,8,5,2,4.136047827586146,4.045682907104492
lstm,1,64,0.1,0.1,relu,0.0,False,sgd,0.0005,32,100,8,5,3,1.6286099024819543,1.3628565073013306
lstm,1,64,0.1,0.1,relu,0.0,False,sgd,0.0005,32,100,8,5,4,2.8874864189852425,2.865530490875244
lstm,1,64,0.1,0.1,relu,0.0,False,sgd,0.0005,32,100,8,5,5,8.787513318329834,4.65097188949585
rnn,1,32,0.0,0.2,relu,0.001,True,rmsprop,0.0001,64,50,12,5,1,7.9586610843082655,7.68658971786499
rnn,1,32,0.0,0.2,relu,0.001,True,rmsprop,0.0001,64,50,12,5,2,18.747656917401123,18.726404190063477
rnn,1,32,0.0,0.2,relu,0.001,True,rmsprop,0.0001,64,50,12,5,3,15.265709461927296,15.15707015991211
rnn,1,32,0.0,0.2,relu,0.001,True,rmsprop,0.0001,64,50,12,5,4,18.22714767465046,18.223413467407227
rnn,1,32,0.0,0.2,relu,0.001,True,rmsprop,0.0001,64,50,12,5,5,19.676527665388445,18.59235954284668
lstm,2,32,0.2,0.0,relu,0.0001,True,sgd,0.0005,32,200,8,10,1,1.6401492927798376,1.5564109086990356
lstm,2,32,0.2,0.0,relu,0.0001,True,sgd,0.0005,32,200,8,10,2,2.5434472356099764,2.457000255584717
lstm,2,32,0.2,0.0,relu,0.0001,True,sgd,0.0005,32,200,8,10,3,2.416157427660805,1.9532124996185303
lstm,2,32,0.2,0.0,relu,0.0001,True,sgd,0.0005,32,200,8,10,4,1.9425766178373025,1.92046058177948
lstm,2,32,0.2,0.0,relu,0.0001,True,sgd,0.0005,32,200,8,10,5,8.533724136145716,4.317107200622559
gru,3,64,0.1,0.1,relu,0.001,False,adam,0.001,64,200,12,5,1,4.91529605101921,4.812460899353027
gru,3,64,0.1,0.1,relu,0.001,False,adam,0.001,64,200,12,5,2,6.965719753081285,6.895599365234375
gru,3,64,0.1,0.1,relu,0.001,False,adam,0.001,64,200,12,5,3,5.543510168622768,5.246860027313232
gru,3,64,0.1,0.1,relu,0.001,False,adam,0.001,64,200,12,5,4,2.10504859596391,2.068084239959717
gru,3,64,0.1,0.1,relu,0.001,False,adam,0.001,64,200,12,5,5,9.270594995985416,5.907873153686523
lstm,1,128,0.3,0.1,relu,0.0001,True,sgd,0.0001,16,50,12,10,1,16.944740690271622,16.92131233215332
lstm,1,128,0.3,0.1,relu,0.0001,True,sgd,0.0001,16,50,12,10,2,1.2201197336413674,1.1191163063049316
lstm,1,128,0.3,0.1,relu,0.0001,True,sgd,0.0001,16,50,12,10,3,2.8493720851982856,2.4936037063598633
lstm,1,128,0.3,0.1,relu,0.0001,True,sgd,0.0001,16,50,12,10,4,1.898003359788628,1.8555359840393066
lstm,1,128,0.3,0.1,relu,0.0001,True,sgd,0.0001,16,50,12,10,5,8.957313183798826,4.712565898895264
gru,2,32,0.0,0.0,relu,0.0,False,sgd,0.0001,64,100,12,20,1,12.599325228591423,12.579716682434082
gru,2,32,0.0,0.0,relu,0.0,False,sgd,0.0001,64,100,12,20,2,16.25589962016675,16.223787307739258
